Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU_ID,Strategy,Depth,June_Abundance,March_Abundance,May_Abundance,September_Abundance,Location,Winter_Logfoldchange,Snowmelt_Logfoldchange,Spring_Logfoldchange,Winter_logfold_CI,Snowmelt_logfold_CI,Spring_logfold_CI,Winter_adj.p,Snowmelt_adj.p,Spring_adj.p,Trophic.Mode,Guild
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_451,Snowmelt,5 to 15 cm,0,0,0.00001,0,Hillslope,0,10.12,-10.12,Inf,11.32,11.32,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Cadophora,s__Cadophora_luteo-olivacea,OTU_3180,Snowmelt,5 to 15 cm,0,0,0.00001,0,Hillslope,0,10.23,-10.23,Inf,11.43,11.43,1,0.001,0.001,Endophyte,Endophyte
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lycoperdaceae,g__Lycoperdon,s__Lycoperdon_utriforme,OTU_1948,Snowmelt,5 to 15 cm,0.00002,0,0.00004,0,Hillslope,0,11.8,-0.79,Inf,12.44,12.77,1,0.001,0.94,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lycoperdaceae,g__Lycoperdon,s__Lycoperdon_utriforme,OTU_1948,Snowmelt,15 cm +,0.00003,0,0.00005,0.00001,Hillslope,-9.8,12.16,-0.53,10.93,13.02,13.68,0.002,0.001,0.991,Saprotroph,Undefined Saprotroph
k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Septoglomus,s__Septoglomus_sp,OTU_2944,Snowmelt,15 cm +,0,0,0.00014,0.00001,Hillslope,-9.8,13.81,-13.81,10.93,15.01,15.01,0.002,0.001,0.001,Arbuscular Mycorrhizal,Arbuscular Mycorrhizal
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Togniniales,f__Togniniaceae,g__Phaeoacremonium,s__Phaeoacremonium_sp,OTU_1676,Snowmelt,0 to 5 cm,0,0,0.00001,0,Hillslope,0,10.44,-10.44,Inf,11.65,11.65,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,s__Archaeorhizomyces_sp,OTU_1589,Snowmelt,15 cm +,0.00006,0,0.00019,0.00004,Hillslope,-11.79,14.19,-1.57,12.93,15.39,15.87,0.002,0.001,0.854,Saprotroph,Soil Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,s__Coprinellus_micaceus,OTU_1914,Snowmelt,0 to 5 cm,0,0,0.00005,0.00001,Hillslope,-9.27,12.19,-4.03,10.41,12.91,13.65,0.002,0.001,0.363,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,s__Coprinellus_micaceus,OTU_1914,Snowmelt,5 to 15 cm,0.00001,0,0.00002,0.00001,Hillslope,-9.95,10.97,-0.68,11.09,11.59,12.07,0.002,0.001,0.954,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Typhulaceae,g__Pistillaria,s__Pistillaria_petasitis,OTU_1626,Snowmelt,5 to 15 cm,0,0,0.00002,0,Hillslope,0,11.23,-11.23,Inf,12.43,12.43,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Typhulaceae,g__Pistillaria,s__Pistillaria_petasitis,OTU_1626,Snowmelt,15 cm +,0,0,0,0,Hillslope,0,8.82,-8.82,Inf,10.02,10.02,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinopsis,s__Coprinopsis_romagnesiana,OTU_2746,Snowmelt,0 to 5 cm,0.00001,0,0.00004,0.00001,Hillslope,-10.16,11.82,-1.62,10.73,12.82,13,0.002,0.001,0.787,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinopsis,s__Coprinopsis_romagnesiana,OTU_2746,Snowmelt,5 to 15 cm,0.00002,0,0.00003,0.00001,Hillslope,-9.49,11.67,-1.06,10.62,12.37,12.81,0.002,0.001,0.891,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_scabrosum,OTU_2217,Snowmelt,0 to 5 cm,0,0,0.00003,0.00001,Hillslope,-10.16,11.67,-11.67,10.73,11.97,11.97,0.002,0.001,0,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_scabrosum,OTU_2217,Snowmelt,15 cm +,0,0,0.00001,0,Hillslope,0,9.57,-9.57,Inf,10.77,10.77,1,0.001,0.001,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Typhulaceae,g__Pistillaria,s__Pistillaria_petasitis,OTU_2791,Snowmelt,5 to 15 cm,0,0,0.00001,0,Hillslope,0,9.23,-9.23,Inf,10.43,10.43,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Typhulaceae,g__Pistillaria,s__Pistillaria_petasitis,OTU_2791,Snowmelt,15 cm +,0,0,0.00002,0,Hillslope,0,11.2,-11.2,Inf,12.03,12.03,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,s__Cladophialophora_chaetospira,OTU_1827,Snowmelt,0 to 5 cm,0.00002,0,0.00005,0.00001,Hillslope,-9.27,12.36,-1.51,10.41,13.57,13.88,0.002,0.001,0.83,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Crocicreas,s__Crocicreas_sp,OTU_136,Snowmelt,0 to 5 cm,0.0002,0,0.02627,0.00002,Hillslope,-10.71,21.32,-7.05,11.33,22.53,22.99,0.002,0.001,0.339,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Crocicreas,s__Crocicreas_sp,OTU_136,Snowmelt,5 to 15 cm,0.00001,0,0.00001,0,Hillslope,0,10.06,-0.29,Inf,11.26,11.73,1,0.001,1,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_594,Snowmelt,5 to 15 cm,0.00002,0,0.0025,0.0016,Hillslope,-17.29,17.93,-7.36,18.43,19.13,19.39,0.002,0.001,0.21,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_399,Snowmelt,0 to 5 cm,0,0,0.00065,0,Hillslope,0,15.99,-15.99,Inf,17.17,17.17,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_oligospora,OTU_946,Snowmelt,0 to 5 cm,0,0,0.0007,0,Hillslope,0,16.09,-16.09,Inf,17.27,17.27,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_carpinicola,OTU_2757,Snowmelt,0 to 5 cm,0,0,0.00039,0,Hillslope,0,15.27,-8.1,Inf,15.9,16.69,1,0.001,0.09,Saprotroph,Dung Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_carpinicola,OTU_2757,Snowmelt,15 cm +,0.00004,0,0.0003,0,Hillslope,0,14.88,-3.04,Inf,15.96,16.5,1,0.001,0.63,Saprotroph,Dung Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Sclerotiniaceae,g__Sclerotinia,s__Sclerotinia_sp,OTU_19,Snowmelt,5 to 15 cm,0,0,0,0,Hillslope,0,8.23,-8.23,Inf,9.43,9.43,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Onygenales,f__Onygenales_fam_Incertae_sedis,g__Chrysosporium,s__Chrysosporium_sp,OTU_1816,Snowmelt,15 cm +,0,0,0.00008,0.00003,Hillslope,-11.62,12.89,-12.89,11.96,13.02,13.02,0.002,0.001,0,Saprotroph,Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_intermedia,OTU_4023,Snowmelt,15 cm +,0,0,0.00002,0,Hillslope,-8.5,11.17,-11.17,9.63,12.37,12.37,0.002,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,s__Entoloma_llimonae,OTU_2871,Snowmelt,0 to 5 cm,0,0,0.00001,0,Hillslope,0,9.28,-1.62,Inf,10.49,10.95,1,0.001,0.729,Mixotrophic,Ectomycorrhizal-Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_444,Snowmelt,0 to 5 cm,0.00012,0,0.00419,0,Hillslope,0,18.68,-5.09,Inf,19.88,20.34,1,0.001,0.464,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_444,Snowmelt,15 cm +,0.00385,0,0.00483,0.00001,Hillslope,-10.06,18.88,-0.33,10.71,20.09,20.56,0.002,0.001,1,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,s__Archaeorhizomyces_sp,OTU_3147,Snowmelt,15 cm +,0,0,0.00003,0,Hillslope,-8.5,11.42,-11.42,9.63,12.36,12.36,0.002,0.001,0.001,Saprotroph,Soil Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Cantharellales_fam_Incertae_sedis,g__Sistotrema,s__Sistotrema_sp,OTU_78,Snowmelt,15 cm +,0.00268,0,0.00416,0,Hillslope,0,18.67,-0.63,Inf,19.87,20.35,1,0.001,1,Mixotrophic,Ectomycorrhizal-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_bialowiezense,OTU_1578,Snowmelt,0 to 5 cm,0.00004,0,0.0001,0.00002,Hillslope,-10.62,13.27,-1.24,11.76,13.35,13.81,0.002,0.001,0.876,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_bialowiezense,OTU_1578,Snowmelt,5 to 15 cm,0,0,0.00006,0.00003,Hillslope,-11.76,12.59,-4,11.71,13.63,14.18,0.002,0.001,0.392,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_bialowiezense,OTU_1578,Snowmelt,15 cm +,0.00001,0,0.00001,0,Hillslope,0,10.44,-0.82,Inf,11.06,11.54,1,0.001,0.918,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,g__Hebeloma,s__Hebeloma_sacchariolens,OTU_2978,Snowmelt,0 to 5 cm,0,0,0.00003,0,Hillslope,0,11.44,-11.44,Inf,12.65,12.65,1,0.001,0.001,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,g__Hebeloma,s__Hebeloma_sacchariolens,OTU_2978,Snowmelt,15 cm +,0,0,0.00003,0,Hillslope,0,11.54,-11.54,Inf,12.74,12.74,1,0.001,0.001,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavulinopsis,s__Clavulinopsis_corniculata,OTU_2615,Snowmelt,5 to 15 cm,0,0,0.00002,0,Hillslope,0,11.23,-11.23,Inf,12.43,12.43,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,s__Entoloma_graphitipes_f._cystidiatum,OTU_1409,Snowmelt,15 cm +,0,0,0.00016,0.00001,Hillslope,-10.07,13.99,-13.99,11.21,15.19,15.19,0.002,0.001,0.001,Mixotrophic,Ectomycorrhizal-Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavaria,s__Clavaria_flavostellifera,OTU_4104,Snowmelt,5 to 15 cm,0,0,0.00001,0,Hillslope,0,9.23,-9.23,Inf,10.43,10.43,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_gamsii,OTU_223,Snowmelt,5 to 15 cm,0.00042,0,0.00179,0,Hillslope,0,17.45,-2.1,Inf,18.12,18.89,1,0.001,0.824,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_840,Snowmelt,0 to 5 cm,0.0003,0,0.00188,0.0005,Hillslope,-15.61,17.52,-2.66,16.75,18.57,19.11,0.002,0.001,0.751,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_840,Snowmelt,15 cm +,0,0.00007,0.00242,0,Hillslope,12.76,5.13,-17.89,14.43,7.1,6.33,0.002,0.008,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Venturiaceae,g__Venturia,s__Venturia_atriseda,OTU_2344,Snowmelt,5 to 15 cm,0,0.00014,0.00138,0,Hillslope,13.78,3.29,-17.07,15.45,5.24,4.43,0.002,0.023,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,OTU_995,Snowmelt,5 to 15 cm,0,0,0.00003,0,Hillslope,0,11.51,-11.51,Inf,12.17,12.17,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,OTU_995,Snowmelt,15 cm +,0.00001,0,0.00009,0,Hillslope,0,13.14,-3.57,Inf,14.34,14.82,1,0.001,0.488,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Halosphaeriaceae,g__Clavatospora,s__Clavatospora_longibrachiata,OTU_1728,Snowmelt,0 to 5 cm,0.00001,0,0.00007,0.00001,Hillslope,-10,12.81,-2.51,11.14,13.21,13.66,0.002,0.001,0.631,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Halosphaeriaceae,g__Clavatospora,s__Clavatospora_longibrachiata,OTU_1728,Snowmelt,5 to 15 cm,0.00002,0,0.00004,0,Hillslope,0,12.01,-1.15,Inf,12.3,13.22,1,0.001,0.883,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida,s__Candida_santamariae,OTU_2384,Snowmelt,5 to 15 cm,0,0,0.00001,0.00001,Hillslope,-9.95,10.06,-10.06,11.09,11.26,11.26,0.002,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida,s__Candida_santamariae,OTU_2384,Snowmelt,15 cm +,0,0,0,0,Hillslope,0,8.09,-8.09,Inf,9.29,9.29,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Paraphaeosphaeria,s__Paraphaeosphaeria_arecacearum,OTU_2494,Snowmelt,0 to 5 cm,0.00001,0,0.00003,0.00001,Hillslope,-10,11.44,-1.82,11.14,12.65,13.11,0.002,0.001,0.752,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Paraphaeosphaeria,s__Paraphaeosphaeria_arecacearum,OTU_2494,Snowmelt,5 to 15 cm,0,0,0.00002,0,Hillslope,0,10.81,-10.81,Inf,12.02,12.02,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Pucciniomycetes,o__Platygloeales,f__Eocronartiaceae,g__Eocronartium,s__Eocronartium_sp,OTU_303,Snowmelt,0 to 5 cm,0,0,0.02445,0,Hillslope,0,21.22,-21.22,Inf,22.43,22.43,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Hyphodermataceae,g__Hyphoderma,NA,OTU_1754,Snowmelt,15 cm +,0,0,0.00016,0,Hillslope,0,14,-14,Inf,14.96,14.96,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinopsis,s__Coprinopsis_fluvialis,OTU_2024,Snowmelt,15 cm +,0,0,0.00001,0,Hillslope,0,10.4,-10.4,Inf,11.61,11.61,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_103,Snowmelt,15 cm +,0,0,0.00362,0.00001,Hillslope,-9.83,18.47,-18.47,10.96,19.67,19.67,0.002,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_nodositatum,OTU_2697,Snowmelt,0 to 5 cm,0,0,0.00001,0.00001,Hillslope,-9.04,9.81,-9.81,10.18,11.01,11.01,0.002,0.001,0.001,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Bulleribasidiaceae,g__Dioszegia,NA,OTU_1093,Snowmelt,5 to 15 cm,0,0,0.00084,0,Hillslope,0,16.37,-16.37,Inf,17.57,17.57,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__unidentified,s__Hypocreales_fam_Incertae_sedis_sp,OTU_1543,Snowmelt,0 to 5 cm,0.00001,0,0.00005,0.00002,Hillslope,-11.04,12.27,-1.87,12.18,13.08,13.48,0.002,0.001,0.752,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Trichomeriaceae,g__Knufia,NA,OTU_2701,Snowmelt,5 to 15 cm,0,0,0,0,Hillslope,0,8.23,-8.23,Inf,9.43,9.43,1,0.001,0.001,Mixotrophic,Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_roseopurpureum,OTU_1197,Snowmelt,0 to 5 cm,0.00003,0,0.00005,0.00002,Hillslope,-10.96,12.33,-0.7,11.18,12.84,13.14,0.002,0.001,0.961,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_218,Snowmelt,0 to 5 cm,0.00005,0,0.00035,0.00001,Hillslope,-9.04,15.09,-2.84,10.18,16.29,16.74,0.002,0.001,0.669,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lophiostomataceae,g__Trichometasphaeria,s__Trichometasphaeria_sp,OTU_326,Snowmelt,0 to 5 cm,0.00003,0,0.00005,0.00001,Hillslope,-10.04,12.39,-0.7,11.18,12.34,13.34,0.002,0.001,0.963,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lophiostomataceae,g__Trichometasphaeria,s__Trichometasphaeria_sp,OTU_326,Snowmelt,15 cm +,0.00002,0,0.0001,0,Hillslope,0,13.32,-2.76,Inf,13.78,14.71,1,0.001,0.621,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Beauveria,s__Beauveria_sp,OTU_3121,Snowmelt,5 to 15 cm,0,0,0.00002,0,Hillslope,0,10.81,-10.81,Inf,12.02,12.02,1,0.001,0.001,Pathotroph,Animal Pathogen
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Pleurotheciales,f__Pleurotheciaceae,g__Pleurotheciella,NA,OTU_2927,Snowmelt,0 to 5 cm,0,0,0,0,Hillslope,0,8.54,-8.54,Inf,9.75,9.75,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_269,Snowmelt,0 to 5 cm,0,0,0.00011,0.00002,Hillslope,-10.63,13.48,-13.48,11.77,14.69,14.69,0.002,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_269,Snowmelt,5 to 15 cm,0,0,0.00005,0,Hillslope,0,12.19,-12.19,Inf,12.72,12.72,1,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__Mucor_hiemalis,OTU_1990,Snowmelt,5 to 15 cm,0,0,0.00001,0.00001,Hillslope,-9.38,9.23,-9.23,10.52,10.43,10.43,0.002,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Chalara,s__Chalara_sp,OTU_3884,Snowmelt,0 to 5 cm,0,0,0.00003,0,Hillslope,0,11.48,-11.48,Inf,12.2,12.2,1,0.001,0.001,Mixotrophic,Endophyte-Plant Pathogen-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Chaetomium,s__Chaetomium_funicola,OTU_1443,Snowmelt,0 to 5 cm,0.00001,0,0.00008,0,Hillslope,0,12.98,-3.22,Inf,13.31,14.32,1,0.001,0.527,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Chaetomium,s__Chaetomium_funicola,OTU_1443,Snowmelt,5 to 15 cm,0.00001,0,0.00002,0.00001,Hillslope,-9.38,11.17,-1.76,10.52,11.78,12.59,0.002,0.001,0.749,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Chaetomium,s__Chaetomium_funicola,OTU_1443,Snowmelt,15 cm +,0,0,0.00009,0.00001,Hillslope,-9.5,13.16,-13.16,10.63,13.86,13.86,0.002,0.001,0.001,Saprotroph,Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lyophyllaceae,g__Lyophyllum,s__Lyophyllum_infumatum,OTU_4183,Snowmelt,0 to 5 cm,0,0,0.00001,0,Hillslope,0,10.28,-10.28,Inf,11.49,11.49,1,0.001,0.001,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Venturiaceae,g__Venturia,s__Venturia_hystrioides,OTU_2645,Snowmelt,0 to 5 cm,0,0,0.00005,0,Hillslope,0,12.32,-12.32,Inf,13.1,13.1,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_carpinicola,OTU_3330,Snowmelt,5 to 15 cm,0.00003,0,0.00007,0.00001,Hillslope,-9.47,12.76,-1.29,10.6,13.37,13.81,0.002,0.001,0.868,Saprotroph,Dung Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_carpinicola,OTU_3330,Snowmelt,15 cm +,0,0,0.00003,0.00001,Hillslope,-9.5,11.68,-11.68,10.63,12.34,12.34,0.002,0.001,0.001,Saprotroph,Dung Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,OTU_1271,Snowmelt,15 cm +,0.00005,0,0.00022,0.00001,Hillslope,-9.5,14.44,-2.12,10.63,14.7,15.38,0.002,0.001,0.754,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Magnaporthales,f__Magnaporthaceae,g__Gaeumannomyces,s__Gaeumannomyces_caricis,OTU_2080,Snowmelt,5 to 15 cm,0,0,0.00001,0,Hillslope,0,9.23,-9.23,Inf,10.43,10.43,1,0.001,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Nectriopsis,s__Nectriopsis_lecanodes,OTU_183,Snowmelt,15 cm +,0,0,0.00001,0,Hillslope,0,9.55,-9.55,Inf,10.75,10.75,1,0.001,0.001,Mixotrophic,Lichen Parasite-Undefined Saprotroph
